time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-0.00464725919056,-0.00565068407466,10.0033923285,5.9117956508,0.207105441041,0.0,0.0737900039918,-0.145720050306,-0.0845305262785,5.89465880042,-6.30055341768,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
0.12000000000000001,-0.0128516792493,-0.0242843826387,9.99650610637,3.54812985531,4.23034392137,0.0,-0.301024825997,-0.548371845126,-0.186559327881,10.4506896628,-11.4929184992,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
0.18,-0.00683023163122,-0.053646366845,9.97427754888,5.57945234647,4.86429418803,0.0,0.523172234126,-0.47762878579,-0.632529709504,13.2791871809,-14.3627889577,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
0.23999999999999996,0.0498139196425,-0.0837672701702,9.92149107648,0.961620694245,4.5776430239,0.0,1.36647875157,-0.505055868168,-1.14329079981,15.4849582703,-16.2737426185,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
0.3,0.159684050211,-0.119910631786,9.83520063985,2.76139886114,3.92991450275,0.0,2.26975639324,-0.759627821771,-1.651662118,17.687949716,-17.7328579344,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
0.36000000000000004,0.31101931215,-0.167931842062,9.73818548783,3.93966190287,2.9674087466,0.0,2.6700743558,-0.715277117831,-1.53380207866,18.4543622489,-18.5737168852,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
0.4200000000000001,0.461922681738,-0.190733956611,9.64182915703,5.11980394357,1.90304231329,0.0,2.23858127998,-0.0572742482322,-1.82068107908,19.0460087892,-19.1855715158,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
0.48000000000000015,0.567951685027,-0.189355873099,9.51328382637,0.00183022364784,0.922730692504,0.0,1.29319269651,0.014619662231,-2.37825453191,19.3488653102,-20.2540814113,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
0.5400000000000001,0.627922850416,-0.183430106362,9.37102914443,1.1794354884,6.14266685852,0.0,0.820939534815,0.322597101738,-2.34502293526,18.9633932288,-19.374755478,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
0.6000000000000002,0.684537203817,-0.144602168864,9.21712666282,2.31774678852,5.02055145571,0.0,1.17127509357,0.916940976078,-2.88614132505,18.8119354239,-18.9497554603,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
0.6600000000000003,0.776540777962,-0.0869237799586,9.02505736784,3.44753900346,3.89287080279,0.0,1.89160891555,0.962628731482,-3.41288451966,18.6429647199,-18.7728151371,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
0.7200000000000003,0.90287885806,-0.0187144856365,8.81935114045,4.56740096402,2.76603602198,0.0,2.19238905091,1.43274807867,-3.48183342808,18.6861241599,-18.8786394842,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
0.7800000000000004,1.02032409012,0.0895438985452,8.59194004244,5.68790188622,1.69914859802,0.0,1.61878175737,2.07002960587,-4.18135515327,18.6407445144,-19.5693830938,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
0.8400000000000004,1.09080766638,0.215028820698,8.32397948982,0.535040128484,0.699325954356,0.0,0.756471592654,2.10733403339,-4.63054700923,18.3027766192,-20.6476776577,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
0.9000000000000005,1.122212657,0.359438082829,8.04753095378,1.72458070716,5.74905297137,0.0,0.469750174139,2.84697507037,-4.67761986384,18.9726348179,-20.9035386829,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
0.9600000000000005,1.15978312718,0.542497997395,7.74303724272,3.53341126549,5.37772438045,0.0,0.794597837014,3.15111733444,-5.55961782907,16.9207295419,-18.6962108977,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
1.0200000000000005,1.22651992498,0.72835494188,7.3824666767,4.58017983839,4.26751312534,0.0,1.47033656966,3.09347504052,-6.3696549828,17.2912823896,-18.4932316371,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
1.0800000000000005,1.33354360914,0.926796790423,6.97958246627,5.62482203141,3.21256990018,0.0,1.99889808637,3.55881051669,-7.13617971806,17.010203023,-19.1293068462,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
1.1400000000000006,1.45155680672,1.14847325301,6.51678864692,0.414200128774,2.1762277578,0.0,1.83844731468,3.72795136228,-8.31990213052,16.3875313428,-20.0059674709,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
1.2000000000000006,1.53840603784,1.36520090245,5.99146894043,1.50998370763,1.09277389771,0.0,1.01477836826,3.5668540655,-9.05031127512,17.1395427499,-19.2419799612,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
1.2600000000000007,1.58086556274,1.59231636016,5.431253337,2.55538375618,0.0117516548467,0.0,0.507610736507,4.03395668368,-9.72446656545,17.3976617039,-18.6480833866,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
1.3200000000000007,1.61437769647,1.84039362511,4.81595345178,3.63740993696,5.17533024365,0.0,0.703790370062,4.16070553173,-10.8067329022,16.8535468109,-18.7058653483,0.0,473.4732401935284,475.510168434201,474.1618586436885,475.1258319465807
